CategoryCode,ItemCode,DateID,DailySales,DOW,WOY,DOY
category_1,1068883,2021-11-24,1,2,47,328
category_1,1067128,2021-10-08,1,4,40,281
category_3,132334,2021-11-24,5,2,47,328
category_1,371104,2021-11-23,1,1,47,327
category_1,1084498,2021-10-03,12,6,39,276
category_2,1006090,2021-10-26,1,1,43,299
category_1,1032550,2021-11-16,1,1,46,320
category_2,1101562,2021-10-27,3,2,43,300
category_2,9925,2021-10-26,1,1,43,299
category_2,32245,2021-10-08,4,4,40,281
category_2,815101,2021-11-23,3,1,47,327
category_2,1076920,2021-11-08,4,0,45,312
category_3,1060630,2021-11-16,5,1,46,320
category_2,138742,2021-10-08,1,4,40,281
category_1,1048975,2021-10-27,2,2,43,300
category_3,132334,2021-11-08,3,0,45,312
category_2,99079,2021-10-26,3,1,43,299
category_2,745945,2021-10-03,2,6,39,276
category_2,138742,2021-10-03,2,6,39,276
category_2,1090258,2021-10-08,1,4,40,281
category_2,913561,2021-11-08,8,0,45,312
category_1,1090105,2021-11-16,1,1,46,320
category_2,1092184,2021-10-26,5,1,43,299
category_2,903976,2021-10-21,3,3,42,294
category_1,1021264,2021-11-16,4,1,46,320
category_2,1070836,2021-11-24,2,2,47,328
category_1,48940,2021-11-23,1,1,47,327
category_2,903976,2021-11-16,2,1,46,320
category_3,1063600,2021-11-16,1,1,46,320
category_1,35449,2021-10-21,1,3,42,294
category_2,118033,2021-11-16,3,1,46,320
category_1,124774,2021-11-23,8,1,47,327
category_3,1013335,2021-10-21,2,3,42,294
category_2,57058,2021-11-08,1,0,45,312
category_2,1090258,2021-10-21,1,3,42,294
category_1,1054978,2021-10-27,7,2,43,300
category_1,1032586,2021-11-08,1,0,45,312
category_3,1081087,2021-10-21,3,3,42,294
category_2,1101562,2021-10-08,1,4,40,281
category_1,1049776,2021-10-08,2,4,40,281
category_2,906586,2021-11-24,1,2,47,328
category_2,906595,2021-11-08,1,0,45,312
category_2,30877,2021-11-16,3,1,46,320
category_4,1060909,2021-10-27,6,2,43,300
category_2,1090276,2021-10-26,2,1,43,299
category_2,1076920,2021-11-23,1,1,47,327
category_2,262384,2021-10-27,4,2,43,300
category_3,88450,2021-10-08,1,4,40,281
category_2,118033,2021-10-27,3,2,43,300
category_2,877624,2021-10-27,7,2,43,300
category_3,1081060,2021-10-08,1,4,40,281
category_2,1026871,2021-11-16,1,1,46,320
category_2,75886,2021-10-26,2,1,43,299
category_2,1076938,2021-11-08,1,0,45,312
category_2,1076938,2021-10-08,2,4,40,281
category_1,1021264,2021-10-08,3,4,40,281
category_2,1044502,2021-11-23,1,1,47,327
category_3,397213,2021-10-26,2,1,43,299
category_1,1067128,2021-10-21,10,3,42,294
category_2,75886,2021-10-08,1,4,40,281
category_2,1044502,2021-10-27,4,2,43,300
category_3,1066570,2021-10-26,9,1,43,299
category_2,1101769,2021-10-03,3,6,39,276
category_1,1090114,2021-11-24,3,2,47,328
category_2,173617,2021-11-16,1,1,46,320
category_1,48940,2021-11-16,1,1,46,320
category_3,1013335,2021-10-08,1,4,40,281
category_2,41830,2021-10-26,1,1,43,299
category_2,1090240,2021-10-26,1,1,43,299
category_4,1003183,2021-11-08,1,0,45,312
category_3,1081060,2021-11-24,3,2,47,328
category_2,399220,2021-11-16,1,1,46,320
category_1,3427,2021-11-24,5,2,47,328
category_2,50785,2021-10-08,3,4,40,281
category_2,124954,2021-11-24,3,2,47,328
category_1,76399,2021-12-24,13,4,51,358
category_1,1058713,2021-12-25,8,5,51,359
category_2,1071115,2021-12-19,1,6,50,353
category_1,1061341,2021-12-12,6,6,49,346
category_3,1063600,2021-12-24,4,4,51,358
category_2,110320,2021-12-25,7,5,51,359
category_1,839356,2021-12-24,6,4,51,358
category_1,1032550,2022-01-29,1,5,4,29
category_2,1090240,2021-12-17,2,4,50,351
category_2,99079,2021-12-18,2,5,50,352
category_1,1075651,2022-01-29,3,5,4,29
category_1,86992,2022-01-23,5,6,3,23
category_1,1032586,2021-12-24,3,4,51,358
category_1,839356,2021-12-30,8,3,52,364
category_4,836584,2021-12-12,12,6,49,346
category_3,37861,2021-12-25,44,5,51,359
category_1,42424,2022-01-09,6,6,1,9
category_1,1061638,2021-12-17,10,4,50,351
category_1,1044691,2022-01-09,2,6,1,9
category_1,1081321,2021-12-26,1,6,51,360
category_3,1101661,2022-01-29,7,5,4,29
category_1,1090294,2022-02-03,2,3,5,34
category_2,174436,2021-12-26,3,6,51,360
category_2,1076938,2022-01-09,2,6,1,9
category_2,399220,2021-12-18,13,5,50,352
category_2,174436,2022-01-23,7,6,3,23
category_1,119554,2021-12-26,7,6,51,360
category_2,865933,2022-02-03,4,3,5,34
category_2,1067092,2021-12-24,7,4,51,358
category_1,17296,2021-12-25,66,5,51,359
category_2,248272,2022-01-29,2,5,4,29
category_2,59749,2022-01-23,7,6,3,23
category_2,32245,2021-12-12,1,6,49,346
category_2,865933,2021-12-12,3,6,49,346
category_1,1090294,2021-12-19,3,6,50,353
category_4,753613,2021-12-24,4,4,51,358
category_2,99079,2022-02-03,2,3,5,34
category_2,9925,2022-01-29,1,5,4,29
category_3,169504,2022-01-22,63,5,3,22
category_1,17296,2021-12-30,81,3,52,364
category_1,1061341,2022-01-23,7,6,3,23
category_1,1032532,2021-12-26,6,6,51,360
category_2,216151,2021-12-18,2,5,50,352
category_3,37861,2022-01-09,42,6,1,9
category_1,1047967,2022-01-23,9,6,3,23
category_1,145330,2021-12-19,3,6,50,353
category_1,43657,2021-12-17,2,4,50,351
category_2,110320,2021-12-18,10,5,50,352
category_1,36898,2022-02-03,4,3,5,34
category_2,110320,2022-01-29,3,5,4,29
category_2,117610,2021-12-26,1,6,51,360
category_2,1076920,2022-01-23,1,6,3,23
category_1,1044619,2021-12-26,2,6,51,360
category_4,1060909,2022-01-09,29,6,1,9
category_3,169504,2021-12-17,64,4,50,351
category_1,1067128,2022-01-29,2,5,4,29
category_2,111382,2021-12-30,4,3,52,364
category_2,210868,2021-12-24,2,4,51,358
category_1,35449,2022-01-29,1,5,4,29
category_2,913561,2021-12-17,1,4,50,351
category_2,1076929,2021-12-26,27,6,51,360
category_2,1070836,2022-01-09,4,6,1,9
category_2,132028,2022-01-29,21,5,4,29
category_3,1081078,2021-12-12,4,6,49,346
category_1,1081321,2021-12-18,5,5,50,352
category_2,1067092,2021-12-18,11,5,50,352
category_3,1081069,2021-12-26,5,6,51,360
category_4,1003147,2021-12-30,10,3,52,364
category_1,76399,2021-12-19,7,6,50,353
category_2,65788,2022-01-29,4,5,4,29
category_3,1101661,2021-12-19,7,6,50,353
category_2,1101571,2021-12-30,18,3,52,364
category_2,65788,2021-12-18,2,5,50,352
category_2,248272,2021-12-17,4,4,50,351
category_2,124954,2021-12-26,1,6,51,360
category_1,1044682,2021-12-24,11,4,51,358
category_1,119554,2022-02-03,50,3,5,34
category_1,1044619,2021-12-18,14,5,50,352
category_2,1098493,2022-01-09,4,6,1,9
category_1,1032586,2021-12-26,3,6,51,360
category_1,1047967,2021-12-30,10,3,52,364
category_2,132028,2021-12-30,32,3,52,364
category_1,17296,2022-01-22,51,5,3,22
category_2,999403,2021-12-30,2,3,52,364
category_2,1070818,2021-12-17,1,4,50,351
category_2,1070836,2022-01-23,3,6,3,23
category_1,1068883,2021-12-12,1,6,49,346
category_1,76399,2022-01-09,5,6,1,9
category_1,1049776,2021-12-17,2,4,50,351
category_2,99079,2021-12-12,2,6,49,346
category_1,48940,2022-01-23,2,6,3,23
category_2,1105027,2021-12-24,1,4,51,358
category_3,1060630,2021-12-24,2,4,51,358
category_2,32245,2021-12-26,4,6,51,360
category_3,1101661,2022-01-22,3,5,3,22
category_2,1006108,2022-01-22,4,5,3,22
category_2,210868,2022-01-22,1,5,3,22
category_2,87046,2021-12-19,1,6,50,353
category_2,23569,2021-12-19,4,6,50,353
category_1,42496,2021-12-30,16,3,52,364
category_3,169504,2021-12-12,131,6,49,346
category_1,1044682,2021-12-12,4,6,49,346
category_2,1067092,2022-02-03,21,3,5,34
category_2,9925,2021-12-18,3,5,50,352
category_2,118033,2022-01-22,1,5,3,22
category_1,1085749,2021-12-18,6,5,50,352
category_2,399220,2022-02-03,7,3,5,34
category_3,88450,2021-12-19,3,6,50,353
category_2,225259,2021-12-24,1,4,51,358
category_2,110320,2021-12-19,16,6,50,353
category_2,20824,2021-12-25,11,5,51,359
category_2,1067092,2022-01-29,10,5,4,29
category_1,1077118,2021-12-25,2,5,51,359
category_1,379249,2021-12-19,3,6,50,353
category_2,1090276,2021-12-30,5,3,52,364
category_4,245581,2021-12-18,5,5,50,352
category_2,32245,2021-12-25,6,5,51,359
category_2,877624,2021-12-25,3,5,51,359
category_1,43738,2021-12-12,4,6,49,346
category_2,1092184,2022-01-23,2,6,3,23
category_2,32245,2021-12-24,8,4,51,358
category_2,32245,2022-01-09,5,6,1,9
category_2,65788,2022-01-22,2,5,3,22
category_1,24136,2022-01-29,3,5,4,29
category_2,59749,2021-12-12,15,6,49,346
category_2,1101571,2021-12-26,30,6,51,360
category_3,37861,2022-01-22,26,5,3,22
category_4,836584,2022-02-03,35,3,5,34
category_1,1061638,2021-12-25,2,5,51,359
category_2,173617,2021-12-26,4,6,51,360
category_2,1103056,2022-01-23,3,6,3,23
category_2,858886,2021-12-30,1,3,52,364
category_2,99079,2021-12-17,3,4,50,351
category_2,877624,2021-12-26,3,6,51,360
category_2,1090240,2022-02-03,3,3,5,34
category_2,1101562,2022-01-22,3,5,3,22
category_3,7666,2021-12-12,36,6,49,346
category_1,43738,2022-01-23,3,6,3,23
category_2,23569,2021-12-25,2,5,51,359
category_1,1047967,2021-12-18,19,5,50,352
category_4,245581,2021-12-17,9,4,50,351
category_2,1010068,2021-12-24,2,4,51,358
category_2,1044502,2022-01-23,1,6,3,23
category_2,1071106,2022-01-09,2,6,1,9
category_2,1064473,2021-12-24,6,4,51,358
category_1,3418,2022-01-09,3,6,1,9
category_1,1081339,2021-12-24,2,4,51,358
category_1,3418,2021-12-30,11,3,52,364
category_2,999403,2022-01-29,4,5,4,29
category_3,16936,2021-12-30,5,3,52,364
category_2,118033,2021-12-30,3,3,52,364
category_1,86992,2021-12-24,8,4,51,358
category_1,1058713,2022-01-09,5,6,1,9
category_1,1032568,2021-12-18,2,5,50,352
category_2,138742,2021-12-26,6,6,51,360
category_1,1044610,2021-12-25,2,5,51,359
category_1,142756,2021-12-30,5,3,52,364
category_2,124954,2021-12-25,1,5,51,359
category_1,1032586,2021-12-18,4,5,50,352
category_2,174436,2021-12-19,6,6,50,353
category_1,839374,2021-12-24,3,4,51,358
category_1,1044610,2022-01-23,2,6,3,23
category_1,839356,2021-12-26,6,6,51,360
category_2,30877,2022-01-23,30,6,3,23
category_1,1067119,2021-12-17,3,4,50,351
category_2,1006090,2021-12-12,5,6,49,346
category_1,76399,2022-02-03,7,3,5,34
category_1,42424,2021-12-30,5,3,52,364
category_3,1081078,2022-01-22,2,5,3,22
category_2,1090240,2022-01-09,25,6,1,9
category_2,59749,2021-12-30,13,3,52,364
category_1,1032559,2022-01-09,4,6,1,9
category_1,42424,2022-01-23,7,6,3,23
category_3,1066570,2021-12-26,7,6,51,360
category_2,906586,2021-12-17,1,4,50,351
category_2,1071115,2021-12-17,1,4,50,351
category_2,1098493,2022-02-03,2,3,5,34
category_1,1058713,2022-01-29,8,5,4,29
category_2,32245,2021-12-30,5,3,52,364
category_2,1044502,2022-01-29,1,5,4,29
category_2,30877,2022-02-03,11,3,5,34
category_1,119554,2021-12-18,12,5,50,352
category_2,173617,2021-12-24,9,4,51,358
category_2,111382,2021-12-18,2,5,50,352
category_1,3427,2022-02-03,15,3,5,34
category_2,39436,2021-12-17,2,4,50,351
category_1,1032550,2022-02-03,5,3,5,34
category_3,1064572,2022-01-09,3,6,1,9
category_2,210868,2022-02-03,2,3,5,34
category_2,1070818,2022-01-23,2,6,3,23
category_2,64978,2021-12-24,1,4,51,358
category_3,37861,2021-12-12,16,6,49,346
category_2,1010068,2022-01-23,1,6,3,23
category_2,1105009,2022-01-22,1,5,3,22
category_1,839356,2021-12-12,15,6,49,346
category_3,131983,2021-12-26,5,6,51,360
category_1,38518,2022-01-29,5,5,4,29
category_4,1060909,2021-12-19,5,6,50,353
category_2,173617,2022-01-23,3,6,3,23
category_1,1085749,2021-12-19,1,6,50,353
category_2,1101769,2021-12-17,2,4,50,351
category_1,42496,2021-12-18,3,5,50,352
category_1,1054978,2021-12-26,7,6,51,360
category_1,48940,2021-12-24,5,4,51,358
category_1,1032532,2021-12-30,19,3,52,364
category_2,999403,2021-12-18,6,5,50,352
category_4,245581,2021-12-25,10,5,51,359
category_4,1060909,2022-01-29,1,5,4,29
category_1,1032541,2021-12-18,15,5,50,352
category_2,99079,2021-12-26,3,6,51,360
category_1,1030948,2021-12-19,1,6,50,353
category_2,111436,2021-12-30,4,3,52,364
category_3,1097143,2022-01-09,2,6,1,9
category_4,123307,2022-01-29,25,5,4,29
category_2,87046,2021-12-18,5,5,50,352
category_2,1071124,2021-12-19,3,6,50,353
category_2,1076938,2021-12-30,3,3,52,364
category_3,37861,2021-12-18,8,5,50,352
category_2,30877,2022-01-09,7,6,1,9
category_2,267496,2021-12-12,2,6,49,346
category_2,1090240,2022-01-29,1,5,4,29
category_1,1054978,2021-12-12,5,6,49,346
category_3,131983,2022-01-22,7,5,3,22
category_1,3418,2021-12-19,2,6,50,353
category_2,99079,2021-12-30,2,3,52,364
category_1,1044691,2022-01-22,2,5,3,22
category_3,1081087,2021-12-26,9,6,51,360
category_2,173617,2021-12-19,2,6,50,353
category_2,1090249,2021-12-17,2,4,50,351
category_2,1067092,2021-12-30,16,3,52,364
category_3,1101661,2021-12-12,3,6,49,346
category_2,999403,2021-12-12,2,6,49,346
category_2,1071106,2022-01-29,5,5,4,29
category_4,123307,2021-12-19,86,6,50,353
category_3,1090024,2022-02-03,7,3,5,34
category_1,76399,2022-01-23,3,6,3,23
category_3,1047130,2021-12-17,6,4,50,351
category_2,1006090,2022-01-23,4,6,3,23
category_1,1044619,2022-01-22,8,5,3,22
category_2,110320,2022-01-22,7,5,3,22
category_2,43630,2021-12-24,3,4,51,358
category_1,43738,2022-02-03,2,3,5,34
category_1,1061638,2021-12-26,1,6,51,360
category_2,174436,2021-12-30,10,3,52,364
category_2,906595,2021-12-18,1,5,50,352
category_1,145978,2021-12-18,10,5,50,352
category_1,86992,2022-01-09,4,6,1,9
category_2,903976,2021-12-30,5,3,52,364
category_2,837943,2021-12-26,10,6,51,360
category_1,755584,2022-01-09,10,6,1,9
category_2,262384,2022-01-09,5,6,1,9
category_3,1047130,2021-12-18,6,5,50,352
category_1,1077118,2021-12-19,3,6,50,353
category_1,43657,2021-12-24,2,4,51,358
category_1,1090105,2021-12-18,3,5,50,352
category_2,1071106,2021-12-18,10,5,50,352
category_3,1081069,2021-12-30,3,3,52,364
category_2,913561,2021-12-12,2,6,49,346
category_1,1054978,2021-12-19,3,6,50,353
category_1,3418,2022-01-22,8,5,3,22
category_2,130993,2022-01-22,1,5,3,22
category_1,1050046,2022-01-22,2,5,3,22
category_2,87046,2021-12-24,1,4,51,358
category_3,88450,2021-12-24,60,4,51,358
category_2,40759,2021-12-17,15,4,50,351
category_2,1076920,2022-01-29,2,5,4,29
category_3,1013335,2021-12-17,1,4,50,351
category_1,839374,2022-01-29,3,5,4,29
category_2,99079,2021-12-24,5,4,51,358
category_1,1081321,2021-12-17,3,4,50,351
category_1,1047967,2021-12-25,11,5,51,359
category_1,142756,2022-01-23,12,6,3,23
category_2,267478,2022-02-03,5,3,5,34
category_2,99079,2022-01-23,4,6,3,23
category_3,37861,2021-12-26,20,6,51,360
category_3,1081078,2021-12-26,3,6,51,360
category_1,42496,2022-01-29,14,5,4,29
category_2,1026871,2021-12-25,1,5,51,359
category_2,23569,2021-12-26,3,6,51,360
category_2,132028,2021-12-17,4,4,50,351
category_1,86992,2021-12-12,11,6,49,346
category_3,132334,2022-01-22,3,5,3,22
category_3,16936,2022-01-09,14,6,1,9
category_3,1047130,2021-12-19,5,6,50,353
category_3,1081060,2021-12-19,6,6,50,353
category_1,370195,2021-12-25,18,5,51,359
category_1,1067128,2021-12-30,3,3,52,364
category_2,130993,2021-12-30,3,3,52,364
category_1,35449,2021-12-19,5,6,50,353
category_2,399220,2021-12-26,6,6,51,360
category_1,1048975,2021-12-12,3,6,49,346
category_2,1064473,2022-01-29,8,5,4,29
category_3,1081078,2021-12-30,3,3,52,364
category_2,262384,2021-12-30,1,3,52,364
category_2,903976,2021-12-18,2,5,50,352
category_1,48940,2022-01-09,9,6,1,9
category_3,1090024,2021-12-18,2,5,50,352
category_1,119554,2021-12-19,27,6,50,353
category_4,1082743,2022-01-09,5,6,1,9
category_2,87559,2022-01-22,2,5,3,22
category_2,877624,2021-12-30,2,3,52,364
category_4,1003156,2022-01-29,48,5,4,29
category_1,17296,2022-01-09,100,6,1,9
category_2,65788,2021-12-12,1,6,49,346
category_2,216151,2021-12-12,2,6,49,346
category_4,1003192,2021-12-19,5,6,50,353
category_4,1082743,2022-01-22,5,5,3,22
category_1,36898,2021-12-26,6,6,51,360
category_2,1090240,2021-12-30,2,3,52,364
category_3,397213,2021-12-30,1,3,52,364
category_1,1047967,2021-12-26,13,6,51,360
category_1,1061341,2021-12-17,9,4,50,351
category_2,216151,2021-12-19,1,6,50,353
category_1,1058713,2021-12-24,6,4,51,358
category_2,40759,2021-12-24,28,4,51,358
category_1,755584,2022-02-03,9,3,5,34
category_2,174436,2022-01-09,8,6,1,9
category_3,1060630,2021-12-18,4,5,50,352
category_3,1047130,2021-12-12,5,6,49,346
category_2,1044502,2021-12-26,4,6,51,360
category_1,142756,2022-01-09,2,6,1,9
category_2,1076938,2022-01-22,24,5,3,22
category_2,1092184,2022-01-22,4,5,3,22
category_2,1105027,2021-12-25,1,5,51,359
category_2,213802,2021-12-18,3,5,50,352
category_2,20824,2021-12-12,17,6,49,346
category_3,16936,2022-01-29,10,5,4,29
category_2,20824,2021-12-26,10,6,51,360
category_1,1044610,2021-12-18,6,5,50,352
category_1,370195,2021-12-18,13,5,50,352
category_2,1067074,2021-12-26,1,6,51,360
category_2,41830,2021-12-19,4,6,50,353
category_1,145330,2021-12-30,5,3,52,364
category_1,1084498,2022-01-29,2,5,4,29
category_2,267496,2022-02-03,3,3,5,34
category_4,1024810,2021-12-30,11,3,52,364
category_1,1032559,2021-12-26,3,6,51,360
category_1,1058713,2021-12-12,2,6,49,346
category_1,416212,2022-02-03,5,3,5,34
category_2,1026871,2021-12-12,1,6,49,346
category_1,755584,2022-01-23,3,6,3,23
category_3,1063600,2021-12-18,2,5,50,352
category_2,130993,2021-12-24,4,4,51,358
category_1,1047967,2021-12-24,26,4,51,358
category_2,75886,2021-12-18,4,5,50,352
category_4,1024810,2021-12-17,8,4,50,351
category_1,36898,2022-01-23,7,6,3,23
category_2,1090249,2021-12-25,1,5,51,359
category_2,110320,2022-01-23,5,6,3,23
category_2,32245,2021-12-17,9,4,50,351
category_1,142756,2021-12-24,7,4,51,358
category_2,865933,2022-01-09,3,6,1,9
category_1,371239,2021-12-19,5,6,50,353
category_2,43630,2022-01-09,7,6,1,9
category_2,20824,2022-01-29,14,5,4,29
category_1,36898,2022-01-09,13,6,1,9
category_3,1060630,2021-12-19,5,6,50,353
category_3,397213,2022-02-03,4,3,5,34
category_4,23200,2021-12-12,24,6,49,346
category_2,110320,2021-12-26,5,6,51,360
category_1,42424,2022-01-22,3,5,3,22
category_1,76399,2021-12-30,8,3,52,364
category_1,1054978,2021-12-25,7,5,51,359
category_2,57058,2022-01-09,1,6,1,9
category_1,1067119,2021-12-12,1,6,49,346
category_1,1015621,2021-12-30,1,3,52,364
category_2,1098493,2021-12-25,2,5,51,359
category_3,1013335,2021-12-19,2,6,50,353
category_2,30877,2021-12-25,8,5,51,359
category_2,1006009,2021-12-19,2,6,50,353
category_1,24136,2022-01-23,9,6,3,23
category_2,40759,2022-01-29,11,5,4,29
category_2,1006009,2022-01-23,2,6,3,23
category_1,3427,2022-01-09,3,6,1,9
category_4,1003156,2021-12-19,9,6,50,353
category_1,1044619,2021-12-17,4,4,50,351
category_1,142756,2022-01-29,10,5,4,29
category_2,1026871,2022-02-03,1,3,5,34
category_2,225259,2022-01-29,2,5,4,29
category_3,169504,2021-12-30,129,3,52,364
category_3,1060630,2022-01-22,3,5,3,22
category_1,1061638,2021-12-19,14,6,50,353
category_1,17296,2021-12-19,43,6,50,353
category_1,1056463,2021-12-26,5,6,51,360
category_4,245581,2021-12-12,10,6,49,346
category_2,1101553,2021-12-19,2,6,50,353
category_2,1092184,2021-12-30,7,3,52,364
category_1,1058713,2021-12-17,4,4,50,351
category_2,39436,2022-01-29,2,5,4,29
category_1,1044691,2022-02-03,2,3,5,34
category_1,145978,2021-12-30,5,3,52,364
category_2,1076929,2022-01-23,3,6,3,23
category_1,1047967,2022-01-29,20,5,4,29
category_2,1090240,2021-12-24,5,4,51,358
category_1,43738,2022-01-29,2,5,4,29
category_1,1084498,2021-12-19,2,6,50,353
category_2,1076938,2022-01-23,34,6,3,23
category_2,173617,2021-12-17,4,4,50,351
category_2,815101,2021-12-25,2,5,51,359
category_1,48940,2021-12-19,1,6,50,353
category_1,3427,2021-12-30,7,3,52,364
category_2,57058,2021-12-24,2,4,51,358
category_2,1067092,2022-01-22,8,5,3,22
category_2,906595,2022-02-03,2,3,5,34
category_2,1006090,2021-12-25,2,5,51,359
category_2,211309,2021-12-30,1,3,52,364
category_1,86992,2022-01-29,7,5,4,29
category_4,872260,2022-01-29,6,5,4,29
category_1,24136,2021-12-19,2,6,50,353
category_2,1101769,2022-01-29,11,5,4,29
category_1,17287,2021-12-19,2,6,50,353
category_3,131983,2021-12-18,7,5,50,352
category_4,753613,2022-01-29,9,5,4,29
category_1,1032550,2021-12-25,1,5,51,359
category_2,172582,2022-02-03,1,3,5,34
category_2,75886,2021-12-30,1,3,52,364
category_2,836152,2021-12-12,4,6,49,346
category_2,1064473,2021-12-12,5,6,49,346
category_2,138742,2022-01-29,7,5,4,29
category_4,1082743,2022-01-29,1,5,4,29
category_3,16936,2022-01-23,3,6,3,23
category_2,1105018,2022-01-22,5,5,3,22
category_1,1032541,2022-01-22,201,5,3,22
category_3,88450,2021-12-17,7,4,50,351
category_2,32245,2022-01-29,7,5,4,29
category_2,1101553,2021-12-30,1,3,52,364
category_2,124954,2021-12-18,5,5,50,352
